DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
N,16ONT101,E353.2,7/11/2016 14:29,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-001,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0014,0.0014,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,N,Field,,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101,E351.2,7/22/2016 11:45,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/21/2016 12:29,NA,NA,ALSRNY,quant,R1607095-001,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.51,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,N,Field,,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101,SM2120B,7/7/2016 14:21,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-001,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,8.117,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,N,Field,,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101,E365.1,7/15/2016 12:16,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-001,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0254,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,N,Field,,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101,E300.0,7/14/2016 17:28,T,NA,initial,WA,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1607095-001,NA,10,mL,NA,NA,NA,NA,10,mL,14808-79-8,SULFATE (AS SO4),11.5,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,2,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,N,Field,,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101DUP,E365.1,7/15/2016 11:36,D,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-001DUP,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0066,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,0.0071,NA,NA,NA,0.0071,NA,NA,NA,8,NA,NA,20,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,LR,Lab,16ONT101,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101DUP,SM5310B,7/19/2016 23:23,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-001DUP,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,5.2,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,5.3,NA,NA,NA,5.3,NA,NA,NA,3,NA,NA,20,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,LR,Lab,16ONT101,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101DUP,E351.2,7/22/2016 11:45,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/21/2016 12:29,NA,NA,ALSRNY,quant,R1607095-001DUP,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.54,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,0.51,NA,NA,NA,0.51,NA,NA,NA,6,NA,NA,20,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,LR,Lab,16ONT101,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101MS,E365.1,7/15/2016 11:37,D,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-001MS,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0288,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,0.0071,0.025,0.0288,87,NA,NA,NA,NA,,75,125,20,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,MS,Lab,16ONT101,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101MS,SM5310B,7/19/2016 23:43,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-001MS,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,16.1,NA,SC,Yes,Y,,NA,,NA,0.2,NA,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,5.3,10,16.1,107,NA,NA,NA,NA,,48,135,20,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,MS,Lab,16ONT101,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT101MS,E351.2,7/22/2016 11:46,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/21/2016 12:29,NA,NA,ALSRNY,quant,R1607095-001MS,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.82,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,0.51,2.5,2.82,92,NA,NA,NA,NA,,75,125,20,NA,NA,NA,R1607095,ALSRNY,16ONT101,WA,MS,Lab,16ONT101,R1607095,7/6/2016 8:45,16ONT101,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,E365.1,7/15/2016 11:38,D,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-002,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0541,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,D6919-09,7/13/2016 18:20,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-002,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0274,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,SM5310B,7/20/2016 0:45,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-002,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,5.7,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,SM2120B,7/7/2016 11:07,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-002,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,25,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,E353.2,7/11/2016 14:31,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-002,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0014,0.0014,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,E351.2,7/22/2016 11:47,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/21/2016 12:29,NA,NA,ALSRNY,quant,R1607095-002,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.53,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,SM2120B,7/7/2016 14:21,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-002,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.812,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT102,E365.1,7/15/2016 12:17,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-002,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0899,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT102,WA,N,Field,,R1607095,7/6/2016 8:50,16ONT102,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,E365.1,7/15/2016 11:42,D,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-006,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0156,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,SM 2320 B,7/14/2016 20:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",113,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,D6919-09,7/13/2016 22:09,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.0083,NA,TRG,Yes,Y,,NA,,NA,6.00E-04,NA,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,SM5310B,7/20/2016 1:59,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,5.9,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,SM10200H,7/20/2016 14:41,T,NA,initial,WA,LB,NA,NA,4,,,NA,NA,ALSRNY,quant,R1607095-006,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,18.8,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.64,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,SM2120B,7/7/2016 11:07,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,20,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,E353.2,7/11/2016 14:42,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0014,0.0014,0.002,mg/l,mg/l,NA,0.0014,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,E351.2,7/22/2016 11:51,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/21/2016 12:29,NA,NA,ALSRNY,quant,R1607095-006,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.77,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,SM2120B,7/7/2016 14:21,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,8.078,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,E365.1,7/15/2016 12:28,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-006,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0474,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111,E300.0,7/14/2016 18:27,T,NA,initial,WA,LB,NA,NA,10,,,NA,NA,ALSRNY,quant,R1607095-006,NA,10,mL,NA,NA,NA,NA,10,mL,14808-79-8,SULFATE (AS SO4),17.4,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,2,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,N,Field,,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111DUP,SM 2320 B,7/14/2016 20:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006DUP,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",112,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,113,NA,NA,NA,113,NA,NA,NA,<1,NA,NA,20,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,LR,Lab,16ONT111,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT111MS,SM 2320 B,7/14/2016 20:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-006MS,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",540,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,113,500,540,86,NA,NA,NA,NA,,75,125,20,NA,NA,NA,R1607095,ALSRNY,16ONT111,WA,MS,Lab,16ONT111,R1607095,7/5/2016 12:30,16ONT111,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT119,E365.1,7/15/2016 11:38,D,NA,initial,WA,LB,NA,NA,1,METHOD,7/12/2016 17:00,NA,NA,ALSRNY,quant,R1607095-003,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0048,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT119,WA,N,Field,,R1607095,7/6/2016 9:25,16ONT119,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT119,SM 2320 B,7/14/2016 20:00,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-003,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",96,NA,TRG,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT119,WA,N,Field,,R1607095,7/6/2016 9:25,16ONT119,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT119,D6919-09,7/13/2016 21:12,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-003,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",NA,NA,TRG,Yes,N,U,NA,U,NA,6.00E-04,6.00E-04,0.005,mg/l,mg/l,NA,6.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT119,WA,N,Field,,R1607095,7/6/2016 9:25,16ONT119,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT119,SM5310B,7/20/2016 1:03,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-003,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,3.7,NA,TRG,Yes,Y,,NA,,NA,0.2,NA,1,mg/l,mg/l,NA,0.2,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT119,WA,N,Field,,R1607095,7/6/2016 9:25,16ONT119,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT119,SM10200H,7/20/2016 14:41,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-003,NA,250,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,3.78,NA,TRG,Yes,Y,,NA,,NA,NA,NA,0.16,ug/l,ug/l,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT119,WA,N,Field,,R1607095,7/6/2016 9:25,16ONT119,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,16ONT119,SM2120B,7/7/2016 11:07,T,NA,initial,WA,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1607095-003,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,COLOR,10,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1607095,ALSRNY,16ONT119,WA,N,Field,,R1607095,7/6/2016 9:25,16ONT119,NA,NA,NA,NA,NA,7/7/2016,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
