DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
N,17ALG007,E351.2,6/28/2017 11:34,T,NA,initial,WS,LB,NA,NA,1,METHOD,6/27/2017 13:00,NA,NA,ALSRNY,quant,R1705476-013,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.35,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG007,WS,N,Field,,R1705476,6/14/2017 10:20,17ALG007,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG007,E365.1,6/20/2017 17:08,T,NA,initial,WS,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-013,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0238,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG007,WS,N,Field,,R1705476,6/14/2017 10:20,17ALG007,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG007,E365.1,6/20/2017 16:25,D,NA,initial,WS,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-014,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0068,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG007,WS,N,Field,,R1705476,6/14/2017 10:20,17ALG007,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17ALG007MS,SM5310C,6/23/2017 22:33,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-013MS,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,10.9,NA,SC,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,2,10,10.9,89,NA,NA,NA,NA,,75,125,20,NA,NA,NA,R1705476,ALSRNY,17ALG007,WS,MS,Lab,17ALG007,R1705476,6/14/2017 10:20,17ALG007,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17ALG007MSD,SM5310C,6/23/2017 22:53,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-013DMS,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,10.6,NA,SC,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,2,10,10.6,86,3,75,125,20,NA,NA,NA,R1705476,ALSRNY,17ALG007,WS,SD,Lab,17ALG007,R1705476,6/14/2017 10:20,17ALG007,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,D6919-09,6/23/2017 20:43,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.119,NA,TRG,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,SM5310C,6/23/2017 23:14,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015,NA,42,mL,NA,NA,NA,NA,42,mL,TOC,TOTAL ORGANIC CARBON,1.8,NA,TRG,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,SM2120B,6/15/2017 14:00,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",10,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,E353.2,6/25/2017 11:48,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.24,NA,TRG,Yes,Y,,NA,,NA,0.0025,NA,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,E351.2,6/28/2017 11:35,T,NA,initial,WS,LB,NA,NA,1,METHOD,6/27/2017 13:00,NA,NA,ALSRNY,quant,R1705476-015,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",0.32,NA,TRG,Yes,Y,,NA,,NA,0.08,NA,0.1,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,SM2120B,6/15/2017 14:00,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,7.82,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,E365.1,6/22/2017 12:43,T,NA,initial,WS,LB,NA,NA,1,METHOD,6/21/2017 23:17,NA,NA,ALSRNY,quant,R1705476-015,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0187,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17ALG008,E365.1,6/20/2017 16:26,D,NA,initial,WS,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-016,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0075,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,N,Field,,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17ALG008MS,E353.2,6/25/2017 11:50,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015MS,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.427,NA,SC,Yes,Y,,NA,,NA,0.0025,NA,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,,0.24,0.2,0.427,93,NA,NA,NA,NA,,75,125,20,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,MS,Lab,17ALG008,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,17ALG008MSD,E353.2,6/25/2017 11:51,T,NA,initial,WS,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-015DMS,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.43,NA,SC,Yes,Y,,NA,,NA,0.0025,NA,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,,NA,NA,NA,NA,0.24,0.2,0.43,95,<1,75,125,20,NA,NA,NA,R1705476,ALSRNY,17ALG008,WS,SD,Lab,17ALG008,R1705476,6/14/2017 10:30,17ALG008,NA,NA,NA,NA,NA,6/14/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,549752-MB1,SM5310C,6/14/2017 11:26,D,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705298-MB,NA,42,mL,NA,NA,NA,NA,42,mL,DOC,"Carbon, Dissolved Organic (DOC)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.05,0.05,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705298,ALSRNY,Method Blank,WQ,LB,Lab,,R1705298,6/14/2017 11:26,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,549752-LCS1,SM5310C,6/14/2017 11:47,D,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705298-LCS,NA,42,mL,NA,NA,NA,NA,42,mL,DOC,"Carbon, Dissolved Organic (DOC)",10.8,NA,SC,Yes,Y,,NA,,NA,0.05,NA,1,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,,NA,10,10.8,108,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1705298,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1705298,6/14/2017 11:47,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,549700-MB1,SM2120B,6/14/2017 14:00,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB1,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",1,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/14/2017 14:00,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,549700-MB1,SM2120B,6/14/2017 14:00,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB1,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,0,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/14/2017 14:00,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17PKTP06,E365.1,7/6/2017 13:52,T,NA,initial,WA,LB,NA,NA,1,METHOD,7/3/2017 13:24,NA,NA,ALSRNY,quant,R1705929-005,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0362,NA,TRG,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705929,ALSRNY,17PKTP06,WA,N,Field,,R1705929,6/15/2017 10:41,17PKTP06,NA,NA,NA,NA,NA,6/29/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
N,17PKTP05,E365.1,7/6/2017 15:11,T,NA,initial,WA,LB,NA,NA,5,METHOD,7/3/2017 13:24,NA,NA,ALSRNY,quant,R1705929-006,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.141,NA,TRG,Yes,Y,,NA,,NA,0.01,NA,0.015,mg/l,mg/l,NA,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705929,ALSRNY,17PKTP05,WA,N,Field,,R1705929,6/15/2017 10:47,17PKTP05,NA,NA,NA,NA,NA,6/29/2017,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,550207-MB1,SM5910B,6/15/2017 13:50,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB1,NA,1,mL,NA,NA,NA,NA,1,mL,UV254,UV 254,0.002,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,1/cm,1/cm,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/15/2017 13:50,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,549700-MB2,SM2120B,6/15/2017 14:00,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB2,NA,0,mL,NA,NA,NA,NA,NA,,COLOR,"Color, True",1,NA,TRG,Yes,Y,,NA,,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/15/2017 14:00,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,549700-MB2,SM2120B,6/15/2017 14:00,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB2,NA,0,mL,NA,NA,NA,NA,NA,,PHCOLOR,pH of Color Analysis,0,NA,TRG,Yes,Y,,NA,,NA,NA,NA,NA,pH units,pH units,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/15/2017 14:00,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,551140-MB1,D6919-09,6/16/2017 9:55,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705298-MB,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",NA,NA,TRG,Yes,N,U,NA,U,NA,8.00E-04,8.00E-04,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705298,ALSRNY,Method Blank,WQ,LB,Lab,,R1705298,6/16/2017 9:55,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,551140-LCS1,D6919-09,6/16/2017 10:10,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705298-LCS,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.506,NA,SC,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,0.5,0.506,101,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1705298,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1705298,6/16/2017 10:10,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,551959-LCS1,SM 2320 B,6/16/2017 14:40,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-LCS1,NA,100,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",20,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,20,20,100,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1705476,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1705476,6/16/2017 14:40,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,551959-MB1,SM 2320 B,6/16/2017 14:40,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB1,NA,100,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",NA,NA,TRG,Yes,N,U,NA,U,NA,1,1,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/16/2017 14:40,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,550226-MB1,SM10200H,6/19/2017 9:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705298-MB,NA,100,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.4,0.4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705298,ALSRNY,Method Blank,WQ,LB,Lab,,R1705298,6/19/2017 9:30,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,550226-MB1,SM10200H,6/19/2017 9:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB1,NA,100,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.4,0.4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/19/2017 9:30,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,550227-MB2,SM10200H,6/19/2017 9:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705476-MB2,NA,100,mL,NA,NA,NA,NA,NA,,479-61-8,Chlorophyll A,NA,NA,TRG,Yes,N,U,NA,U,NA,NA,0.4,0.4,ug/l,ug/l,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/19/2017 9:30,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,290829-LCS1,E365.1,6/20/2017 15:51,D,NA,initial,WQ,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.0236,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.0236,94,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1705476,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1705476,6/19/2017 14:30,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,290829-MB1,E365.1,6/20/2017 15:50,D,NA,initial,WQ,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-MB1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/19/2017 14:30,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,290830-LCS1,E365.1,6/20/2017 16:28,T,NA,initial,WQ,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.023,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.023,92,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1705476,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1705476,6/19/2017 14:30,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,290830-LCS2,E365.1,6/20/2017 16:28,D,NA,initial,WQ,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-LCS2,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",0.023,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.023,92,NA,NA,NA,NA,,70,130,NA,NA,NA,NA,R1705476,ALSRNY,Lab Control Sample,WQ,BS,Lab,,R1705476,6/19/2017 14:30,Lab Control Sample,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,290830-MB1,E365.1,6/20/2017 16:27,T,NA,initial,WQ,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-MB1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/19/2017 14:30,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,290830-MB2,E365.1,6/20/2017 16:27,D,NA,initial,WQ,LB,NA,NA,1,METHOD,6/19/2017 14:30,NA,NA,ALSRNY,quant,R1705476-MB2,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, DISSOLVED (AS P)",NA,NA,TRG,Yes,N,U,NA,U,NA,0.002,0.002,0.003,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705476,ALSRNY,Method Blank,WQ,LB,Lab,,R1705476,6/19/2017 14:30,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
,550357-MB1,E353.2,6/19/2017 16:43,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1705298-MB,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,NA,NA,TRG,Yes,N,U,NA,U,NA,0.0025,0.0025,0.0025,mg/l,mg/l,NA,0.0025,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,R1705298,ALSRNY,Method Blank,WQ,LB,Lab,,R1705298,6/19/2017 16:43,Method Blank,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
