"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-07312018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-31 15:00:00,"TDS","T",617,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-07312018-WS","TURBIDITY",2018-07-31 15:00:00,"TURB","T",2.41,"ntu",0.06,"ntu",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-07312018-WS","Zinc",2018-07-31 15:00:00,"7440-66-6","T",14.6,"ug/l",2.5,"ug/l",5,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-07312018-WS","Zinc",2018-07-31 15:00:00,"7440-66-6","D",12.5,"ug/l",2.5,"ug/l",5,"N","R","lab error ; Accuracy error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21 14:30:00,"ALK","T",118,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Aluminum",2018-08-21 14:30:00,"7429-90-5","D",6.3,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Arsenic",2018-08-21 14:30:00,"7440-38-2","T",1.1,"ug/l",0.39,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Cadmium",2018-08-21 14:30:00,"7440-43-9","D",0.57,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Calcium",2018-08-21 14:30:00,"7440-70-2","T",53800,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Carbon, Dissolved Organic (DOC)",2018-08-21 14:30:00,"DOC","D",6.5,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","CHLORIDE (AS CL)",2018-08-21 14:30:00,"16887-00-6","T",209,"mg/l",0.6,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Copper",2018-08-21 14:30:00,"7440-50-8","D",8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Copper",2018-08-21 14:30:00,"7440-50-8","T",9.2,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Fluoride, undistilled",2018-08-21 14:30:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","HARDNESS (AS CACO3)",2018-08-21 14:30:00,"HARD","T",189,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Iron",2018-08-21 14:30:00,"7439-89-6","T",287,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Lead",2018-08-21 14:30:00,"7439-92-1","D",0.85,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Lead",2018-08-21 14:30:00,"7439-92-1","T",1.1,"ug/l",0.067,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Magnesium",2018-08-21 14:30:00,"7439-95-4","T",13300,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Manganese",2018-08-21 14:30:00,"7439-96-5","T",96.6,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Nickel",2018-08-21 14:30:00,"7440-02-0","D",2.1,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Nitrate+Nitrite as Nitrogen",2018-08-21 14:30:00,"NO3NO2N","T",7.07,"mg/l",0.004,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Nitrogen",2018-08-21 14:30:00,"KN","T",7.96,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Nitrogen, ammonia (As N)",2018-08-21 14:30:00,"7664-41-7","T",0.0796,"mg/l",8e-04,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-21 14:30:00,"KN","T",0.89,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","NITROGEN, NITRATE (AS N)",2018-08-21 14:30:00,"14797-55-8","T",7.05,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","NITROGEN, NITRITE",2018-08-21 14:30:00,"14797-65-0","T",0.017,"mg/l",0.007,"mg/l",0.01,"","R","Holding Time error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-21 14:30:00,"PDORTHO","D",0.91,"mg/l",0.014,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-21 14:30:00,"7723-14-0","T",1.14,"mg/l",0.2,"mg/l",0.5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Potassium",2018-08-21 14:30:00,"7440-09-7","T",7000,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Silver",2018-08-21 14:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Sodium",2018-08-21 14:30:00,"7440-23-5","T",136000,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","SULFATE (AS SO4)",2018-08-21 14:30:00,"14808-79-8","T",25.1,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-21 14:30:00,"TDS","T",566,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","TURBIDITY",2018-08-21 14:30:00,"TURB","T",1.79,"ntu",0.06,"ntu",0.1,"","R","Precision error ; Holding Time error"
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Zinc",2018-08-21 14:30:00,"7440-66-6","T",13.1,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","15-RAMA-16.1-08212018-WS","Zinc",2018-08-21 14:30:00,"7440-66-6","D",10.1,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-10 14:15:00,"ALK","T",112,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Aluminum",2018-07-10 14:15:00,"7429-90-5","D",6.3,"ug/l",2.3,"ug/l",10,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Arsenic",2018-07-10 14:15:00,"7440-38-2","T",0.55,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Cadmium",2018-07-10 14:15:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Calcium",2018-07-10 14:15:00,"7440-70-2","T",65800,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Carbon, Dissolved Organic (DOC)",2018-07-10 14:15:00,"DOC","D",7.9,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","CHLORIDE (AS CL)",2018-07-10 14:15:00,"16887-00-6","T",291,"mg/l",0.5,"mg/l",8,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Copper",2018-07-10 14:15:00,"7440-50-8","T",16.3,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Copper",2018-07-10 14:15:00,"7440-50-8","D",13.6,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Fluoride, undistilled",2018-07-10 14:15:00,"16984-48-8","T",0.13,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","HARDNESS (AS CACO3)",2018-07-10 14:15:00,"HARD","T",247,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Iron",2018-07-10 14:15:00,"7439-89-6","T",98.7,"ug/l",13,"ug/l",100,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Lead",2018-07-10 14:15:00,"7439-92-1","T",0.27,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Lead",2018-07-10 14:15:00,"7439-92-1","D",0.11,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Magnesium",2018-07-10 14:15:00,"7439-95-4","T",20000,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Manganese",2018-07-10 14:15:00,"7439-96-5","T",35.4,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Nickel",2018-07-10 14:15:00,"7440-02-0","D",3,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Nitrate+Nitrite as Nitrogen",2018-07-10 14:15:00,"NO3NO2N","T",17,"mg/l",0.007,"mg/l",0.02,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Nitrogen",2018-07-10 14:15:00,"KN","T",18.1,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Nitrogen, ammonia (As N)",2018-07-10 14:15:00,"7664-41-7","T",0.097,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-10 14:15:00,"KN","T",1.17,"mg/l",0.08,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","NITROGEN, NITRATE (AS N)",2018-07-10 14:15:00,"14797-55-8","T",16.9,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","NITROGEN, NITRITE",2018-07-10 14:15:00,"14797-65-0","T",0.051,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Orthophosphate as Phosphorus, Dissolved",2018-07-10 14:15:00,"PDORTHO","D",3.22,"mg/l",0.014,"mg/l",0.05,"","R","Accuracy error ; Result should be less than the total"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-10 14:15:00,"7723-14-0","T",2.93,"mg/l",0.2,"mg/l",0.5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Potassium",2018-07-10 14:15:00,"7440-09-7","T",14300,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Silver",2018-07-10 14:15:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Sodium",2018-07-10 14:15:00,"7440-23-5","T",154000,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","SULFATE (AS SO4)",2018-07-10 14:15:00,"14808-79-8","T",44.2,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-10 14:15:00,"TDS","T",743,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","TURBIDITY",2018-07-10 14:15:00,"TURB","T",1.58,"ntu",0.06,"ntu",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Zinc",2018-07-10 14:15:00,"7440-66-6","T",38.6,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07102018-WS","Zinc",2018-07-10 14:15:00,"7440-66-6","D",33.2,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-31 15:45:00,"ALK","T",110,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Aluminum",2018-07-31 15:45:00,"7429-90-5","D",10.8,"ug/l",2.3,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Arsenic",2018-07-31 15:45:00,"7440-38-2","T",0.83,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Cadmium",2018-07-31 15:45:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Calcium",2018-07-31 15:45:00,"7440-70-2","T",52200,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Carbon, Dissolved Organic (DOC)",2018-07-31 15:45:00,"DOC","D",6,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","CHLORIDE (AS CL)",2018-07-31 15:45:00,"16887-00-6","T",241,"mg/l",2,"mg/l",20,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Copper",2018-07-31 15:45:00,"7440-50-8","D",8.3,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Copper",2018-07-31 15:45:00,"7440-50-8","T",9.1,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Fluoride, undistilled",2018-07-31 15:45:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","HARDNESS (AS CACO3)",2018-07-31 15:45:00,"HARD","T",188,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Iron",2018-07-31 15:45:00,"7439-89-6","T",340,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Lead",2018-07-31 15:45:00,"7439-92-1","T",0.49,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Lead",2018-07-31 15:45:00,"7439-92-1","D",0.15,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Magnesium",2018-07-31 15:45:00,"7439-95-4","T",14000,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Manganese",2018-07-31 15:45:00,"7439-96-5","T",117,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Nickel",2018-07-31 15:45:00,"7440-02-0","D",2,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Nitrate+Nitrite as Nitrogen",2018-07-31 15:45:00,"NO3NO2N","T",9.19,"mg/l",0.007,"mg/l",0.02,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Nitrogen",2018-07-31 15:45:00,"KN","T",10.2,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Nitrogen, ammonia (As N)",2018-07-31 15:45:00,"7664-41-7","T",0.0683,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-31 15:45:00,"KN","T",1.02,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","NITROGEN, NITRATE (AS N)",2018-07-31 15:45:00,"14797-55-8","T",9.17,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","NITROGEN, NITRITE",2018-07-31 15:45:00,"14797-65-0","T",0.02,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Orthophosphate as Phosphorus, Dissolved",2018-07-31 15:45:00,"PDORTHO","D",1.24,"mg/l",0.007,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-31 15:45:00,"7723-14-0","T",1.3,"mg/l",0.2,"mg/l",0.5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Potassium",2018-07-31 15:45:00,"7440-09-7","T",7580,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Silver",2018-07-31 15:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Sodium",2018-07-31 15:45:00,"7440-23-5","T",142000,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","SULFATE (AS SO4)",2018-07-31 15:45:00,"14808-79-8","T",32.9,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-31 15:45:00,"TDS","T",624,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","TURBIDITY",2018-07-31 15:45:00,"TURB","T",2.88,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Zinc",2018-07-31 15:45:00,"7440-66-6","T",16.2,"ug/l",2.5,"ug/l",5,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-07312018-WS","Zinc",2018-07-31 15:45:00,"7440-66-6","D",13.8,"ug/l",2.5,"ug/l",5,"N","R","lab error ; Accuracy error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21 15:30:00,"ALK","T",116,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Aluminum",2018-08-21 15:30:00,"7429-90-5","D",7.2,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Arsenic",2018-08-21 15:30:00,"7440-38-2","T",1,"ug/l",0.39,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Cadmium",2018-08-21 15:30:00,"7440-43-9","D",0.54,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Calcium",2018-08-21 15:30:00,"7440-70-2","T",52700,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Carbon, Dissolved Organic (DOC)",2018-08-21 15:30:00,"DOC","D",6.3,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","CHLORIDE (AS CL)",2018-08-21 15:30:00,"16887-00-6","T",218,"mg/l",0.6,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Copper",2018-08-21 15:30:00,"7440-50-8","D",8.6,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Copper",2018-08-21 15:30:00,"7440-50-8","T",9.7,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Fluoride, undistilled",2018-08-21 15:30:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","HARDNESS (AS CACO3)",2018-08-21 15:30:00,"HARD","T",187,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Iron",2018-08-21 15:30:00,"7439-89-6","T",358,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Lead",2018-08-21 15:30:00,"7439-92-1","T",1.2,"ug/l",0.067,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Lead",2018-08-21 15:30:00,"7439-92-1","D",0.83,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Magnesium",2018-08-21 15:30:00,"7439-95-4","T",13300,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Manganese",2018-08-21 15:30:00,"7439-96-5","T",102,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Nickel",2018-08-21 15:30:00,"7440-02-0","D",2,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Nitrate+Nitrite as Nitrogen",2018-08-21 15:30:00,"NO3NO2N","T",7.72,"mg/l",0.004,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Nitrogen",2018-08-21 15:30:00,"KN","T",8.5,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Nitrogen, ammonia (As N)",2018-08-21 15:30:00,"7664-41-7","T",0.0605,"mg/l",8e-04,"mg/l",0.005,"","T",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-21 15:30:00,"KN","T",0.78,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","NITROGEN, NITRATE (AS N)",2018-08-21 15:30:00,"14797-55-8","T",7.71,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","NITROGEN, NITRITE",2018-08-21 15:30:00,"14797-65-0","T",0.014,"mg/l",0.007,"mg/l",0.01,"","R","Holding Time error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-21 15:30:00,"PDORTHO","D",0.983,"mg/l",0.007,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-21 15:30:00,"7723-14-0","T",1.22,"mg/l",0.2,"mg/l",0.5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Potassium",2018-08-21 15:30:00,"7440-09-7","T",7090,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.5","15-RAMA-16.5-08212018-WS","Silver",2018-08-21 15:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
