sys_sample_code,site,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers
13-MONH-4.1-081618-WS,13-MONH-4.1,"PHOSPHORUS, TOTAL (AS P)",8/16/2018,7723-14-0,TRUE,0.0831,mg/l,0.002,mg/l,0.005,,A,
13-MONH-4.1-081618-WS,13-MONH-4.1,Silver,8/16/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-081618-WS,13-MONH-4.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/16/2018,TDS,TRUE,416,mg/l,4,mg/l,10,,A,
13-MONH-4.1-081618-WS,13-MONH-4.1,TURBIDITY,8/16/2018,TURB,TRUE,19.6,ntu,0.06,ntu,0.1,,A,
13-MONH-4.1-081618-WS,13-MONH-4.1,Zinc,8/16/2018,7440-66-6,TRUE,9.1,ug/l,2.5,ug/l,5,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,"ALKALINITY, TOTAL (AS CaCO3)",9/5/2018,ALK,TRUE,141,mg/l,1,mg/l,2,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Aluminum,9/5/2018,7429-90-5,TRUE,54.4,ug/l,2.3,ug/l,10,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Arsenic,9/5/2018,7440-38-2,TRUE,1.2,ug/l,0.39,ug/l,1,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Cadmium,9/5/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-09052018-W,13-MONH-4.1,Calcium,9/5/2018,7440-70-2,TRUE,72700,ug/l,110,ug/l,1000,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,CHLORIDE (AS CL),9/5/2018,16887-00-6,TRUE,213,mg/l,0.6,mg/l,10,,R,Accuracy error
13-MONH-4.1-09052018-W,13-MONH-4.1,Chlorophyll A,9/5/2018,479-61-8,TRUE,1.07,ug/l,NA,ug/l,0.16,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Copper,9/5/2018,7440-50-8,TRUE,5.3,ug/l,0.66,ug/l,1,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,HARDNESS (AS CACO3),9/5/2018,HARD,TRUE,224,mg/l,NA,mg/l,6.62,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Iron,9/5/2018,7439-89-6,TRUE,220,ug/l,13,ug/l,100,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Lead,9/5/2018,7439-92-1,TRUE,0.58,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-MONH-4.1-09052018-W,13-MONH-4.1,Magnesium,9/5/2018,7439-95-4,TRUE,10300,ug/l,29,ug/l,1000,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Nickel,9/5/2018,7440-02-0,TRUE,1.3,ug/l,0.26,ug/l,1,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Nitrate+Nitrite as Nitrogen,9/5/2018,NO3NO2N,TRUE,0.658,mg/l,7.00E-04,mg/l,0.002,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Nitrogen,9/5/2018,KN,TRUE,1.08,mg/l,NA,mg/l,0.1,,J,estimated value due to Equipment Blank error
13-MONH-4.1-09052018-W,13-MONH-4.1,"Nitrogen, ammonia (As N)",9/5/2018,7664-41-7,TRUE,0.0324,mg/l,8.00E-04,mg/l,0.005,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,"NITROGEN, KJELDAHL, TOTAL",9/5/2018,KN,TRUE,0.42,mg/l,0.08,mg/l,0.1,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,"NITROGEN, NITRATE (AS N)",9/5/2018,14797-55-8,TRUE,0.658,mg/l,NA,mg/l,0.01,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,"NITROGEN, NITRITE",9/5/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-09052018-W,13-MONH-4.1,"PHOSPHORUS, TOTAL (AS P)",9/5/2018,7723-14-0,TRUE,0.0541,mg/l,0.002,mg/l,0.005,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,Silver,9/5/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-09052018-W,13-MONH-4.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/5/2018,TDS,TRUE,563,mg/l,4,mg/l,10,,A,
13-MONH-4.1-09052018-W,13-MONH-4.1,TURBIDITY,9/5/2018,TURB,TRUE,2.04,ntu,0.06,ntu,0.1,,R,Equipment Blank error
13-MONH-4.1-09052018-W,13-MONH-4.1,Zinc,9/5/2018,7440-66-6,TRUE,3.1,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error
13-MONH-4.1-10032018-W,13-MONH-4.1,"ALKALINITY, TOTAL (AS CaCO3)",10/3/2018,ALK,TRUE,84,mg/l,1,mg/l,2,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Aluminum,10/3/2018,7429-90-5,TRUE,157,ug/l,2.3,ug/l,10,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Arsenic,10/3/2018,7440-38-2,TRUE,0.92,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error
13-MONH-4.1-10032018-W,13-MONH-4.1,Cadmium,10/3/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-10032018-W,13-MONH-4.1,Calcium,10/3/2018,7440-70-2,TRUE,32400,ug/l,110,ug/l,1000,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,CHLORIDE (AS CL),10/3/2018,16887-00-6,TRUE,68.3,mg/l,0.3,mg/l,4,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Chlorophyll A,10/3/2018,479-61-8,TRUE,3.67,ug/l,NA,ug/l,0.11,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Copper,10/3/2018,7440-50-8,TRUE,4,ug/l,0.66,ug/l,1,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,HARDNESS (AS CACO3),10/3/2018,HARD,TRUE,100,mg/l,NA,mg/l,6.62,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Iron,10/3/2018,7439-89-6,TRUE,422,ug/l,13,ug/l,100,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Lead,10/3/2018,7439-92-1,TRUE,0.98,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-MONH-4.1-10032018-W,13-MONH-4.1,Magnesium,10/3/2018,7439-95-4,TRUE,4680,ug/l,29,ug/l,1000,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Nickel,10/3/2018,7440-02-0,TRUE,0.96,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-MONH-4.1-10032018-W,13-MONH-4.1,Nitrate+Nitrite as Nitrogen,10/3/2018,NO3NO2N,TRUE,0.619,mg/l,7.00E-04,mg/l,0.002,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Nitrogen,10/3/2018,KN,TRUE,1.16,mg/l,NA,mg/l,0.1,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,"Nitrogen, ammonia (As N)",10/3/2018,7664-41-7,TRUE,0.018,mg/l,8.00E-04,mg/l,0.005,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,"NITROGEN, KJELDAHL, TOTAL",10/3/2018,KN,TRUE,0.54,mg/l,0.08,mg/l,0.1,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,"NITROGEN, NITRATE (AS N)",10/3/2018,14797-55-8,TRUE,0.619,mg/l,NA,mg/l,0.01,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,"NITROGEN, NITRITE",10/3/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-10032018-W,13-MONH-4.1,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,TRUE,0.0533,mg/l,0.002,mg/l,0.005,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Silver,10/3/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-MONH-4.1-10032018-W,13-MONH-4.1,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,TRUE,252,mg/l,4,mg/l,10,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,TURBIDITY,10/3/2018,TURB,TRUE,5.21,ntu,0.06,ntu,0.1,,A,
13-MONH-4.1-10032018-W,13-MONH-4.1,Zinc,10/3/2018,7440-66-6,TRUE,5.9,ug/l,2.5,ug/l,5,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"ALKALINITY, TOTAL (AS CaCO3)",7/10/2018,ALK,TRUE,106,mg/l,1,mg/l,2,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Aluminum,7/10/2018,7429-90-5,TRUE,38.7,ug/l,2.3,ug/l,10,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Arsenic,7/10/2018,7440-38-2,TRUE,1.6,ug/l,0.39,ug/l,1,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Cadmium,7/10/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Calcium,7/10/2018,7440-70-2,TRUE,39300,ug/l,110,ug/l,1000,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,CHLORIDE (AS CL),7/10/2018,16887-00-6,TRUE,69.5,mg/l,0.2,mg/l,2,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Chlorophyll A,7/10/2018,479-61-8,TRUE,0.445,ug/l,NA,ug/l,0.038,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Copper,7/10/2018,7440-50-8,TRUE,1.8,ug/l,0.66,ug/l,1,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,HARDNESS (AS CACO3),7/10/2018,HARD,TRUE,123,mg/l,NA,mg/l,6.62,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Iron,7/10/2018,7439-89-6,TRUE,99.9,ug/l,13,ug/l,100,J,J,estimated value due to lab error
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Lead,7/10/2018,7439-92-1,TRUE,0.31,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Magnesium,7/10/2018,7439-95-4,TRUE,6100,ug/l,29,ug/l,1000,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Nickel,7/10/2018,7440-02-0,TRUE,0.97,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Nitrate+Nitrite as Nitrogen,7/10/2018,NO3NO2N,TRUE,0.261,mg/l,7.00E-04,mg/l,0.002,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Nitrogen,7/10/2018,KN,TRUE,0.64,mg/l,NA,mg/l,0.2,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"Nitrogen, ammonia (As N)",7/10/2018,7664-41-7,TRUE,0.0177,mg/l,8.00E-04,mg/l,0.005,,T,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"NITROGEN, KJELDAHL, TOTAL",7/10/2018,KN,TRUE,0.38,mg/l,0.08,mg/l,0.2,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"NITROGEN, NITRATE (AS N)",7/10/2018,14797-55-8,TRUE,0.261,mg/l,NA,mg/l,0.01,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"NITROGEN, NITRITE",7/10/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"PHOSPHORUS, TOTAL (AS P)",7/10/2018,7723-14-0,TRUE,0.0544,mg/l,0.002,mg/l,0.005,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Silver,7/10/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-07102018-W,13-PKIL-0.4,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/10/2018,TDS,TRUE,245,mg/l,4,mg/l,10,,A,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,TURBIDITY,7/10/2018,TURB,TRUE,2.2,ntu,0.06,ntu,0.1,,T,
13-PKIL-0.4-07102018-W,13-PKIL-0.4,Zinc,7/10/2018,7440-66-6,TRUE,3.7,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"ALKALINITY, TOTAL (AS CaCO3)",7/24/2018,ALK,TRUE,76.4,mg/l,1,mg/l,2,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Aluminum,7/24/2018,7429-90-5,TRUE,280,ug/l,23,ug/l,100,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Arsenic,7/24/2018,7440-38-2,TRUE,1.5,ug/l,0.39,ug/l,1,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Cadmium,7/24/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Calcium,7/24/2018,7440-70-2,TRUE,32200,ug/l,110,ug/l,1000,E,J,estimated value due to lab error
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,CHLORIDE (AS CL),7/24/2018,16887-00-6,TRUE,53,mg/l,0.2,mg/l,2,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Chlorophyll A,7/24/2018,479-61-8,TRUE,29.5,ug/l,NA,ug/l,0.84,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Copper,7/24/2018,7440-50-8,TRUE,2.4,ug/l,0.66,ug/l,1,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,HARDNESS (AS CACO3),7/24/2018,HARD,TRUE,101,mg/l,NA,mg/l,6.62,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Iron,7/24/2018,7439-89-6,TRUE,646,ug/l,13,ug/l,100,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Lead,7/24/2018,7439-92-1,TRUE,0.79,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Magnesium,7/24/2018,7439-95-4,TRUE,4860,ug/l,29,ug/l,1000,E,J,estimated value due to lab error
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Nickel,7/24/2018,7440-02-0,TRUE,1.3,ug/l,0.26,ug/l,1,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Nitrate+Nitrite as Nitrogen,7/24/2018,NO3NO2N,TRUE,0.177,mg/l,7.00E-04,mg/l,0.002,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Nitrogen,7/24/2018,KN,TRUE,0.97,mg/l,NA,mg/l,0.2,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"Nitrogen, ammonia (As N)",7/24/2018,7664-41-7,TRUE,0.0089,mg/l,8.00E-04,mg/l,0.005,,R,Precision error
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"NITROGEN, KJELDAHL, TOTAL",7/24/2018,KN,TRUE,0.79,mg/l,0.08,mg/l,0.2,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"NITROGEN, NITRATE (AS N)",7/24/2018,14797-55-8,TRUE,0.177,mg/l,NA,mg/l,0.01,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"NITROGEN, NITRITE",7/24/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"PHOSPHORUS, TOTAL (AS P)",7/24/2018,7723-14-0,TRUE,0.0723,mg/l,0.002,mg/l,0.005,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Silver,7/24/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/24/2018,TDS,TRUE,203,mg/l,4,mg/l,10,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,TURBIDITY,7/24/2018,TURB,TRUE,6.43,ntu,0.06,ntu,0.1,,A,
13-PKIL-0.4-07242018-WS,13-PKIL-0.4,Zinc,7/24/2018,7440-66-6,TRUE,4.2,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"ALKALINITY, TOTAL (AS CaCO3)",8/15/2018,ALK,TRUE,86.8,mg/l,1,mg/l,2,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Aluminum,8/15/2018,7429-90-5,TRUE,149,ug/l,2.3,ug/l,10,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Arsenic,8/15/2018,7440-38-2,TRUE,1.4,ug/l,0.39,ug/l,1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Cadmium,8/15/2018,7440-43-9,TRUE,0.55,ug/l,0.064,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Calcium,8/15/2018,7440-70-2,TRUE,34100,ug/l,110,ug/l,1000,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,CHLORIDE (AS CL),8/15/2018,16887-00-6,TRUE,54.1,mg/l,0.2,mg/l,2,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Chlorophyll A,8/15/2018,479-61-8,TRUE,3.03,ug/l,NA,ug/l,0.53,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Copper,8/15/2018,7440-50-8,TRUE,1.9,ug/l,0.66,ug/l,1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,HARDNESS (AS CACO3),8/15/2018,HARD,TRUE,105,mg/l,NA,mg/l,6.62,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Iron,8/15/2018,7439-89-6,TRUE,472,ug/l,13,ug/l,100,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Lead,8/15/2018,7439-92-1,TRUE,1.2,ug/l,0.067,ug/l,1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Magnesium,8/15/2018,7439-95-4,TRUE,4940,ug/l,29,ug/l,1000,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Nickel,8/15/2018,7440-02-0,TRUE,1.2,ug/l,0.26,ug/l,1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Nitrate+Nitrite as Nitrogen,8/15/2018,NO3NO2N,TRUE,0.216,mg/l,7.00E-04,mg/l,0.002,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Nitrogen,8/15/2018,KN,TRUE,0.78,mg/l,NA,mg/l,0.1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"Nitrogen, ammonia (As N)",8/15/2018,7664-41-7,TRUE,0.012,mg/l,8.00E-04,mg/l,0.005,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"NITROGEN, KJELDAHL, TOTAL",8/15/2018,KN,TRUE,0.57,mg/l,0.08,mg/l,0.1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"NITROGEN, NITRATE (AS N)",8/15/2018,14797-55-8,TRUE,0.216,mg/l,NA,mg/l,0.01,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"NITROGEN, NITRITE",8/15/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"PHOSPHORUS, TOTAL (AS P)",8/15/2018,7723-14-0,TRUE,0.0629,mg/l,0.002,mg/l,0.005,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Silver,8/15/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-08152018-W,13-PKIL-0.4,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/15/2018,TDS,TRUE,222,mg/l,4,mg/l,10,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,TURBIDITY,8/15/2018,TURB,TRUE,3.58,ntu,0.06,ntu,0.1,,A,
13-PKIL-0.4-08152018-W,13-PKIL-0.4,Zinc,8/15/2018,7440-66-6,TRUE,6.4,ug/l,2.5,ug/l,5,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"ALKALINITY, TOTAL (AS CaCO3)",9/6/2018,ALK,TRUE,100,mg/l,1,mg/l,2,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Aluminum,9/6/2018,7429-90-5,TRUE,76.2,ug/l,2.3,ug/l,10,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Arsenic,9/6/2018,7440-38-2,TRUE,1.4,ug/l,0.39,ug/l,1,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Cadmium,9/6/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Calcium,9/6/2018,7440-70-2,TRUE,40500,ug/l,110,ug/l,1000,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,CHLORIDE (AS CL),9/6/2018,16887-00-6,TRUE,68.4,mg/l,0.2,mg/l,2,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Chlorophyll A,9/6/2018,479-61-8,TRUE,1.09,ug/l,NA,ug/l,0.038,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Copper,9/6/2018,7440-50-8,TRUE,1.6,ug/l,0.66,ug/l,1,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,HARDNESS (AS CACO3),9/6/2018,HARD,TRUE,126,mg/l,NA,mg/l,6.62,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Iron,9/6/2018,7439-89-6,TRUE,208,ug/l,13,ug/l,100,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Lead,9/6/2018,7439-92-1,TRUE,0.31,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Magnesium,9/6/2018,7439-95-4,TRUE,5970,ug/l,29,ug/l,1000,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Nickel,9/6/2018,7440-02-0,TRUE,0.83,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Nitrate+Nitrite as Nitrogen,9/6/2018,NO3NO2N,TRUE,0.334,mg/l,7.00E-04,mg/l,0.002,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Nitrogen,9/6/2018,KN,TRUE,0.73,mg/l,NA,mg/l,0.1,,J,estimated value due to Equipment Blank error
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"Nitrogen, ammonia (As N)",9/6/2018,7664-41-7,TRUE,0.0104,mg/l,8.00E-04,mg/l,0.005,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"NITROGEN, KJELDAHL, TOTAL",9/6/2018,KN,TRUE,0.4,mg/l,0.08,mg/l,0.1,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"NITROGEN, NITRATE (AS N)",9/6/2018,14797-55-8,TRUE,0.334,mg/l,NA,mg/l,0.01,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"NITROGEN, NITRITE",9/6/2018,14797-65-0,TRUE,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"PHOSPHORUS, TOTAL (AS P)",9/6/2018,7723-14-0,TRUE,0.0667,mg/l,0.002,mg/l,0.005,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Silver,9/6/2018,7440-22-4,TRUE,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-09062018-W,13-PKIL-0.4,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",9/6/2018,TDS,TRUE,250,mg/l,4,mg/l,10,,A,
13-PKIL-0.4-09062018-W,13-PKIL-0.4,TURBIDITY,9/6/2018,TURB,TRUE,1.98,ntu,0.06,ntu,0.1,,R,Equipment Blank error
13-PKIL-0.4-09062018-W,13-PKIL-0.4,Zinc,9/6/2018,7440-66-6,TRUE,NA,ug/l,2.5,ug/l,5,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-10022018-W,13-PKIL-0.4,"ALKALINITY, TOTAL (AS CaCO3)",10/2/2018,ALK,TRUE,74.8,mg/l,1,mg/l,2,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Aluminum,10/2/2018,7429-90-5,TRUE,192,ug/l,2.3,ug/l,10,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Arsenic,10/2/2018,7440-38-2,TRUE,0.71,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Cadmium,10/2/2018,7440-43-9,TRUE,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Calcium,10/2/2018,7440-70-2,TRUE,28600,ug/l,110,ug/l,1000,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,CHLORIDE (AS CL),10/2/2018,16887-00-6,TRUE,47.8,mg/l,0.2,mg/l,2,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Chlorophyll A,10/2/2018,479-61-8,TRUE,0.676,ug/l,NA,ug/l,0.053,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Copper,10/2/2018,7440-50-8,TRUE,1.6,ug/l,0.66,ug/l,1,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,HARDNESS (AS CACO3),10/2/2018,HARD,TRUE,89.6,mg/l,NA,mg/l,6.62,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Iron,10/2/2018,7439-89-6,TRUE,387,ug/l,13,ug/l,100,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Lead,10/2/2018,7439-92-1,TRUE,0.43,ug/l,0.067,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Magnesium,10/2/2018,7439-95-4,TRUE,4440,ug/l,29,ug/l,1000,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Nickel,10/2/2018,7440-02-0,TRUE,0.75,ug/l,0.26,ug/l,1,J,J,estimated value due to lab error
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Nitrate+Nitrite as Nitrogen,10/2/2018,NO3NO2N,TRUE,0.357,mg/l,7.00E-04,mg/l,0.002,,A,
13-PKIL-0.4-10022018-W,13-PKIL-0.4,Nitrogen,10/2/2018,KN,TRUE,0.81,mg/l,NA,mg/l,0.1,,A,
