"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"18CMG997","TOTAL ORGANIC CARBON",2018-07-10,"TOC","T",2,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB001","ALKALINITY, TOTAL (AS CaCO3)",2018-06-27,"ALK","T",68.4,"mg/l",1,"mg/l",2,"","A",""
"18LHB001","Arsenic",2018-06-27,"7440-38-2","T",0.88,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"18LHB001","Carbon, Dissolved Organic (DOC)",2018-06-27,"DOC","D",4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB001","Chlorophyll A",2018-06-27,"479-61-8","T",3.8,"ug/l",NA,"ug/l",0.16,"","A",""
"18LHB001","Color, True",2018-06-27,"COLOR","T",27,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB001","Iron",2018-06-27,"7439-89-6","T",69,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error"
"18LHB001","Manganese",2018-06-27,"7439-96-5","T",55.6,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB001","Nitrate+Nitrite as Nitrogen",2018-06-27,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB001","Nitrogen, ammonia (As N)",2018-06-27,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB001","NITROGEN, KJELDAHL, TOTAL",2018-06-27,"KN","T",0.48,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LHB001","NITROGEN, NITRATE (AS N)",2018-06-27,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.05,"U","U","Analyte was analyzed for but not detected"
"18LHB001","NITROGEN, NITRITE",2018-06-27,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Holding Time error"
"18LHB001","pH of Color Analysis",2018-06-27,"PHCOLOR","T",7.48,"pH units",NA,"pH units",NA,"","A",""
"18LHB001","PHOSPHORUS, DISSOLVED (AS P)",2018-06-27,"7723-14-0","D",0.007,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB001","PHOSPHORUS, TOTAL (AS P)",2018-06-27,"7723-14-0","T",0.0175,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB001","SULFATE (AS SO4)",2018-06-27,"14808-79-8","T",5.6,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB001","UV 254",2018-06-27,"UV254","T",0.084,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB005","ALKALINITY, TOTAL (AS CaCO3)",2018-07-16,"ALK","T",23.6,"mg/l",1,"mg/l",2,"","A",""
"18LHB005","Color, True",2018-07-16,"COLOR","T",130,"color unit",NA,"color unit",10,"","A",""
"18LHB005","Nitrate+Nitrite as Nitrogen",2018-07-16,"NO3NO2N","T",0.003,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LHB005","Nitrogen, ammonia (As N)",2018-07-16,"7664-41-7","T",0.0105,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB005","NITROGEN, KJELDAHL, TOTAL",2018-07-16,"KN","T",0.8,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB005","pH of Color Analysis",2018-07-16,"PHCOLOR","T",7.12,"pH units",NA,"pH units",1,"","A",""
"18LHB005","PHOSPHORUS, DISSOLVED (AS P)",2018-07-16,"7723-14-0","D",0.0129,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB005","PHOSPHORUS, TOTAL (AS P)",2018-07-16,"7723-14-0","T",0.0913,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB005","TOTAL ORGANIC CARBON",2018-07-16,"TOC","T",8.8,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LHB009","ALKALINITY, TOTAL (AS CaCO3)",2018-06-20,"ALK","T",86.8,"mg/l",1,"mg/l",2,"","A",""
"18LHB009","Chlorophyll A",2018-06-20,"479-61-8","T",4.81,"ug/l",NA,"ug/l",0.16,"","A",""
"18LHB009","Color, True",2018-06-20,"COLOR","T",30,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB009","Nitrate+Nitrite as Nitrogen",2018-06-20,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB009","Nitrogen, ammonia (As N)",2018-06-20,"7664-41-7","T",0.0064,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB009","NITROGEN, KJELDAHL, TOTAL",2018-06-20,"KN","T",0.74,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB009","pH of Color Analysis",2018-06-20,"PHCOLOR","T",7.95,"pH units",NA,"pH units",NA,"","A",""
"18LHB009","PHOSPHORUS, DISSOLVED (AS P)",2018-06-20,"7723-14-0","D",0.0054,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB009","PHOSPHORUS, TOTAL (AS P)",2018-06-20,"7723-14-0","T",0.0168,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB009","TOTAL ORGANIC CARBON",2018-06-20,"TOC","T",6,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB010","Color, True",2018-06-20,"COLOR","T",47,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB010","Nitrate+Nitrite as Nitrogen",2018-06-20,"NO3NO2N","T",0.0055,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB010","Nitrogen, ammonia (As N)",2018-06-20,"7664-41-7","T",0.114,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB010","NITROGEN, KJELDAHL, TOTAL",2018-06-20,"KN","T",1.96,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LHB010","pH of Color Analysis",2018-06-20,"PHCOLOR","T",7.82,"pH units",NA,"pH units",NA,"","A",""
"18LHB010","PHOSPHORUS, DISSOLVED (AS P)",2018-06-20,"7723-14-0","D",0.04,"mg/l",0.01,"mg/l",0.025,"","R","Precision error"
"18LHB010","PHOSPHORUS, TOTAL (AS P)",2018-06-20,"7723-14-0","T",0.206,"mg/l",0.01,"mg/l",0.025,"","A",""
"18LHB010","TOTAL ORGANIC CARBON",2018-06-20,"TOC","T",7,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB011","ALKALINITY, TOTAL (AS CaCO3)",2018-06-18,"ALK","T",17.6,"mg/l",1,"mg/l",2,"","A",""
"18LHB011","Carbon, Dissolved Organic (DOC)",2018-06-18,"DOC","D",5.2,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB011","Chlorophyll A",2018-06-18,"479-61-8","T",4.36,"ug/l",NA,"ug/l",0.16,"","A",""
"18LHB011","Color, True",2018-06-18,"COLOR","T",19,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB011","Nitrate+Nitrite as Nitrogen",2018-06-18,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB011","Nitrogen, ammonia (As N)",2018-06-18,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB011","NITROGEN, KJELDAHL, TOTAL",2018-06-18,"KN","T",0.51,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB011","pH of Color Analysis",2018-06-18,"PHCOLOR","T",7.4,"pH units",NA,"pH units",NA,"","A",""
"18LHB011","PHOSPHORUS, DISSOLVED (AS P)",2018-06-18,"7723-14-0","D",0.0089,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB011","PHOSPHORUS, TOTAL (AS P)",2018-06-18,"7723-14-0","T",0.0128,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB011","SULFATE (AS SO4)",2018-06-18,"14808-79-8","T",7,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB011","UV 254",2018-06-18,"UV254","T",0.088,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB012","Carbon, Dissolved Organic (DOC)",2018-06-18,"DOC","D",4.4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB012","Color, True",2018-06-18,"COLOR","T",24,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB012","Nitrate+Nitrite as Nitrogen",2018-06-18,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB012","Nitrogen, ammonia (As N)",2018-06-18,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB012","NITROGEN, KJELDAHL, TOTAL",2018-06-18,"KN","T",0.43,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB012","pH of Color Analysis",2018-06-18,"PHCOLOR","T",7.08,"pH units",NA,"pH units",NA,"","A",""
"18LHB012","PHOSPHORUS, DISSOLVED (AS P)",2018-06-18,"7723-14-0","D",0.0102,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB012","PHOSPHORUS, TOTAL (AS P)",2018-06-18,"7723-14-0","T",0.0159,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB012","SULFATE (AS SO4)",2018-06-18,"14808-79-8","T",6.8,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB012","UV 254",2018-06-18,"UV254","T",0.0855,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB013","ALKALINITY, TOTAL (AS CaCO3)",2018-06-19,"ALK","T",108,"mg/l",1,"mg/l",2,"","A",""
"18LHB013","Chlorophyll A",2018-06-19,"479-61-8","T",6.5,"ug/l",NA,"ug/l",0.16,"","A",""
"18LHB013","Color, True",2018-06-19,"COLOR","T",38,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB013","Nitrate+Nitrite as Nitrogen",2018-06-19,"NO3NO2N","T",0.0023,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB013","Nitrogen, ammonia (As N)",2018-06-19,"7664-41-7","T",0.0071,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB013","NITROGEN, KJELDAHL, TOTAL",2018-06-19,"KN","T",0.87,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB013","pH of Color Analysis",2018-06-19,"PHCOLOR","T",7.65,"pH units",NA,"pH units",NA,"","A",""
"18LHB013","PHOSPHORUS, DISSOLVED (AS P)",2018-06-19,"7723-14-0","D",0.0134,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB013","PHOSPHORUS, TOTAL (AS P)",2018-06-19,"7723-14-0","T",0.0314,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB013","TOTAL ORGANIC CARBON",2018-06-19,"TOC","T",5.9,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB017","Carbon, Dissolved Organic (DOC)",2018-06-20,"DOC","D",4.8,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB017","Color, True",2018-06-20,"COLOR","T",39,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB017","Nitrate+Nitrite as Nitrogen",2018-06-20,"NO3NO2N","T",0.0021,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB017","Nitrogen, ammonia (As N)",2018-06-20,"7664-41-7","T",0.0107,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB017","NITROGEN, KJELDAHL, TOTAL",2018-06-20,"KN","T",0.66,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB017","pH of Color Analysis",2018-06-20,"PHCOLOR","T",7.76,"pH units",NA,"pH units",NA,"","A",""
"18LHB017","PHOSPHORUS, DISSOLVED (AS P)",2018-06-20,"7723-14-0","D",0.0101,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB017","PHOSPHORUS, TOTAL (AS P)",2018-06-20,"7723-14-0","T",0.0363,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB017","SULFATE (AS SO4)",2018-06-20,"14808-79-8","T",9.2,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB017","UV 254",2018-06-20,"UV254","T",0.078,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB018","Arsenic",2018-06-20,"7440-38-2","T",0.8,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"18LHB018","Carbon, Dissolved Organic (DOC)",2018-06-20,"DOC","D",4.7,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB018","Color, True",2018-06-20,"COLOR","T",36,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB018","Iron",2018-06-20,"7439-89-6","T",320,"ug/l",13,"ug/l",100,"","A",""
"18LHB018","Manganese",2018-06-20,"7439-96-5","T",215,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB018","Nitrate+Nitrite as Nitrogen",2018-06-20,"NO3NO2N","T",0.004,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB018","Nitrogen, ammonia (As N)",2018-06-20,"7664-41-7","T",0.0233,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB018","NITROGEN, KJELDAHL, TOTAL",2018-06-20,"KN","T",0.68,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB018","pH of Color Analysis",2018-06-20,"PHCOLOR","T",7.71,"pH units",NA,"pH units",NA,"","A",""
"18LHB018","PHOSPHORUS, DISSOLVED (AS P)",2018-06-20,"7723-14-0","D",0.0119,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB018","PHOSPHORUS, TOTAL (AS P)",2018-06-20,"7723-14-0","T",0.0335,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB018","SULFATE (AS SO4)",2018-06-20,"14808-79-8","T",9.3,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB018","UV 254",2018-06-20,"UV254","T",0.079,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB019","ALKALINITY, TOTAL (AS CaCO3)",2018-06-18,"ALK","T",63.6,"mg/l",1,"mg/l",2,"","A",""
"18LHB019","Carbon, Dissolved Organic (DOC)",2018-06-18,"DOC","D",5.1,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB019","Chlorophyll A",2018-06-18,"479-61-8","T",6.67,"ug/l",NA,"ug/l",0.16,"","A",""
"18LHB019","Color, True",2018-06-18,"COLOR","T",29,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB019","Nitrate+Nitrite as Nitrogen",2018-06-18,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB019","Nitrogen, ammonia (As N)",2018-06-18,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB019","NITROGEN, KJELDAHL, TOTAL",2018-06-18,"KN","T",0.54,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB019","pH of Color Analysis",2018-06-18,"PHCOLOR","T",7.71,"pH units",NA,"pH units",NA,"","A",""
"18LHB019","PHOSPHORUS, DISSOLVED (AS P)",2018-06-18,"7723-14-0","D",0.0134,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB019","PHOSPHORUS, TOTAL (AS P)",2018-06-18,"7723-14-0","T",0.0249,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB019","SULFATE (AS SO4)",2018-06-18,"14808-79-8","T",8.1,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB019","UV 254",2018-06-18,"UV254","T",0.0975,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB020","Arsenic",2018-06-18,"7440-38-2","T",NA,"ug/l",0.39,"ug/l",1,"U","R","Analyte was analyzed for but not detected ; Precision error"
"18LHB020","Calcium",2018-06-18,"7440-70-2","T",25700,"ug/l",110,"ug/l",1000,"","A",""
"18LHB020","Carbon, Dissolved Organic (DOC)",2018-06-18,"DOC","D",4.4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB020","Color, True",2018-06-18,"COLOR","T",20,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB020","Iron",2018-06-18,"7439-89-6","T",73.1,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error"
"18LHB020","Magnesium",2018-06-18,"7439-95-4","T",3380,"ug/l",29,"ug/l",1000,"","A",""
"18LHB020","Manganese",2018-06-18,"7439-96-5","T",98.5,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB020","Nitrate+Nitrite as Nitrogen",2018-06-18,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB020","Nitrogen, ammonia (As N)",2018-06-18,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB020","NITROGEN, KJELDAHL, TOTAL",2018-06-18,"KN","T",0.45,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB020","pH of Color Analysis",2018-06-18,"PHCOLOR","T",7.41,"pH units",NA,"pH units",NA,"","A",""
"18LHB020","PHOSPHORUS, DISSOLVED (AS P)",2018-06-18,"7723-14-0","D",0.0129,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB020","PHOSPHORUS, TOTAL (AS P)",2018-06-18,"7723-14-0","T",0.0267,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB020","Potassium",2018-06-18,"9/7/7440","T",1130,"ug/l",70,"ug/l",2000,"J","J","estimated value due to lab error"
"18LHB020","Sodium",2018-06-18,"7440-23-5","T",11600,"ug/l",44,"ug/l",1000,"","A",""
"18LHB020","SULFATE (AS SO4)",2018-06-18,"14808-79-8","T",7.9,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB020","UV 254",2018-06-18,"UV254","T",0.0855,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB021","ALKALINITY, TOTAL (AS CaCO3)",2018-06-27,"ALK","T",66.8,"mg/l",1,"mg/l",2,"","A",""
"18LHB021","Chlorophyll A",2018-06-27,"479-61-8","T",26.8,"ug/l",NA,"ug/l",0.8,"","A",""
"18LHB021","Color, True",2018-06-27,"COLOR","T",29,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB021","Nitrate+Nitrite as Nitrogen",2018-06-27,"NO3NO2N","T",0.0073,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB021","Nitrogen, ammonia (As N)",2018-06-27,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB021","NITROGEN, KJELDAHL, TOTAL",2018-06-27,"KN","T",0.78,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB021","pH of Color Analysis",2018-06-27,"PHCOLOR","T",8.22,"pH units",NA,"pH units",NA,"","A",""
"18LHB021","PHOSPHORUS, DISSOLVED (AS P)",2018-06-27,"7723-14-0","D",0.0086,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB021","PHOSPHORUS, TOTAL (AS P)",2018-06-27,"7723-14-0","T",0.0221,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB021","TOTAL ORGANIC CARBON",2018-06-27,"TOC","T",4.8,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB022","Color, True",2018-06-27,"COLOR","T",33,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB022","Nitrate+Nitrite as Nitrogen",2018-06-27,"NO3NO2N","T",0.0022,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB022","Nitrogen, ammonia (As N)",2018-06-27,"7664-41-7","T",0.588,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB022","NITROGEN, KJELDAHL, TOTAL",2018-06-27,"KN","T",0.99,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB022","pH of Color Analysis",2018-06-27,"PHCOLOR","T",7.53,"pH units",NA,"pH units",NA,"","A",""
"18LHB022","PHOSPHORUS, DISSOLVED (AS P)",2018-06-27,"7723-14-0","D",0.0383,"mg/l",0.002,"mg/l",0.005,"","R","estimated value due to Equipment Blank error ; Precision error"
"18LHB022","PHOSPHORUS, TOTAL (AS P)",2018-06-27,"7723-14-0","T",0.0471,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB022","TOTAL ORGANIC CARBON",2018-06-27,"TOC","T",3.6,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB023","ALKALINITY, TOTAL (AS CaCO3)",2018-06-20,"ALK","T",62.8,"mg/l",1,"mg/l",2,"","A",""
"18LHB023","Carbon, Dissolved Organic (DOC)",2018-06-20,"DOC","D",8.7,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB023","Chlorophyll A",2018-06-20,"479-61-8","T",47,"ug/l",NA,"ug/l",1.6,"","A",""
"18LHB023","Color, True",2018-06-20,"COLOR","T",57,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB023","Nitrate+Nitrite as Nitrogen",2018-06-20,"NO3NO2N","T",0.0067,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB023","Nitrogen, ammonia (As N)",2018-06-20,"7664-41-7","T",0.0069,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB023","NITROGEN, KJELDAHL, TOTAL",2018-06-20,"KN","T",0.99,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB023","pH of Color Analysis",2018-06-20,"PHCOLOR","T",7.57,"pH units",NA,"pH units",NA,"","A",""
"18LHB023","PHOSPHORUS, DISSOLVED (AS P)",2018-06-20,"7723-14-0","D",0.032,"mg/l",0.01,"mg/l",0.025,"","R","Equipment Blank error ; Precision error"
"18LHB023","PHOSPHORUS, TOTAL (AS P)",2018-06-20,"7723-14-0","T",0.0854,"mg/l",0.002,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"18LHB023","SULFATE (AS SO4)",2018-06-20,"14808-79-8","T",4.1,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB023","UV 254",2018-06-20,"UV254","T",0.282,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB029","ALKALINITY, TOTAL (AS CaCO3)",2018-06-27,"ALK","T",194,"mg/l",1,"mg/l",2,"","A",""
"18LHB029","Chlorophyll A",2018-06-27,"479-61-8","T",24.9,"ug/l",NA,"ug/l",0.8,"","A",""
"18LHB029","Color, True",2018-06-27,"COLOR","T",32,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB029","Nitrate+Nitrite as Nitrogen",2018-06-27,"NO3NO2N","T",0.387,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB029","Nitrogen, ammonia (As N)",2018-06-27,"7664-41-7","T",0.189,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB029","NITROGEN, KJELDAHL, TOTAL",2018-06-27,"KN","T",1.15,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB029","pH of Color Analysis",2018-06-27,"PHCOLOR","T",8.05,"pH units",NA,"pH units",NA,"","A",""
"18LHB029","PHOSPHORUS, DISSOLVED (AS P)",2018-06-27,"7723-14-0","D",0.0103,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB029","PHOSPHORUS, TOTAL (AS P)",2018-06-27,"7723-14-0","T",0.0203,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB029","TOTAL ORGANIC CARBON",2018-06-27,"TOC","T",5.9,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB030","Color, True",2018-06-27,"COLOR","T",49,"color unit",NA,"color unit",1,"","T",""
"18LHB030","Nitrate+Nitrite as Nitrogen",2018-06-27,"NO3NO2N","T",0.0146,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB030","Nitrogen, ammonia (As N)",2018-06-27,"7664-41-7","T",1.64,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB030","NITROGEN, KJELDAHL, TOTAL",2018-06-27,"KN","T",2.48,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LHB030","pH of Color Analysis",2018-06-27,"PHCOLOR","T",7.66,"pH units",NA,"pH units",NA,"","A",""
"18LHB030","PHOSPHORUS, DISSOLVED (AS P)",2018-06-27,"7723-14-0","D",0.014,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB030","PHOSPHORUS, TOTAL (AS P)",2018-06-27,"7723-14-0","T",0.0472,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB030","TOTAL ORGANIC CARBON",2018-06-27,"TOC","T",6.3,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB033","ALKALINITY, TOTAL (AS CaCO3)",2018-06-18,"ALK","T",86,"mg/l",1,"mg/l",2,"","A",""
"18LHB033","Chlorophyll A",2018-06-18,"479-61-8","T",2.69,"ug/l",NA,"ug/l",0.08,"","A",""
"18LHB033","Color, True",2018-06-18,"COLOR","T",21,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB033","Nitrate+Nitrite as Nitrogen",2018-06-18,"NO3NO2N","T",0.0083,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB033","Nitrogen, ammonia (As N)",2018-06-18,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB033","NITROGEN, KJELDAHL, TOTAL",2018-06-18,"KN","T",0.58,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB033","pH of Color Analysis",2018-06-18,"PHCOLOR","T",7.83,"pH units",NA,"pH units",NA,"","A",""
"18LHB033","PHOSPHORUS, DISSOLVED (AS P)",2018-06-18,"7723-14-0","D",0.0091,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"18LHB033","PHOSPHORUS, TOTAL (AS P)",2018-06-18,"7723-14-0","T",0.0102,"mg/l",0.002,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB033","TOTAL ORGANIC CARBON",2018-06-18,"TOC","T",3.5,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB034","Color, True",2018-06-18,"COLOR","T",33,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB034","Nitrate+Nitrite as Nitrogen",2018-06-18,"NO3NO2N","T",0.0026,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LHB034","Nitrogen, ammonia (As N)",2018-06-18,"7664-41-7","T",0.0257,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"18LHB034","NITROGEN, KJELDAHL, TOTAL",2018-06-18,"KN","T",0.52,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
